"(366.0, 177.0, 337.0, 136.0, 602.0, 427.0, 672.0, 492.0)","(366.00000001490116, 177.0, 337.0, 136.0, 602.0, 427.0, 672.0, 492.0)","(366.0, 177.00000001490116, 337.0, 136.0, 602.0, 427.0, 672.0, 492.0)","(366.0, 177.0, 337.00000001490116, 136.0, 602.0, 427.0, 672.0, 492.0)","(366.0, 177.0, 337.0, 136.00000001490116, 602.0, 427.0, 672.0, 492.0)","(366.0, 177.0, 337.0, 136.0, 602.0000000149012, 427.0, 672.0, 492.0)","(366.0, 177.0, 337.0, 136.0, 602.0, 427.00000001490116, 672.0, 492.0)","(366.0, 177.0, 337.0, 136.0, 602.0, 427.0, 672.0000000149012, 492.0)","(366.0, 177.0, 337.0, 136.0, 602.0, 427.0, 672.0, 492.00000001490116)"
-8.161040396938303e-134,-8.161040396938303e-134,-8.161040396938303e-134,-8.161040396938303e-134,-8.161040396938303e-134,-8.161040801131003e-134,-8.161040801131003e-134,-8.161040801131003e-134,-8.161040801131003e-134
"(306.0, 137.0, 351.0, 243.0, 665.0, 478.0, 681.0, 451.0)","(306.00000001490116, 137.0, 351.0, 243.0, 665.0, 478.0, 681.0, 451.0)","(306.0, 137.00000001490116, 351.0, 243.0, 665.0, 478.0, 681.0, 451.0)","(306.0, 137.0, 351.00000001490116, 243.0, 665.0, 478.0, 681.0, 451.0)","(306.0, 137.0, 351.0, 243.00000001490116, 665.0, 478.0, 681.0, 451.0)","(306.0, 137.0, 351.0, 243.0, 665.0000000149012, 478.0, 681.0, 451.0)","(306.0, 137.0, 351.0, 243.0, 665.0, 478.00000001490116, 681.0, 451.0)","(306.0, 137.0, 351.0, 243.0, 665.0, 478.0, 681.0000000149012, 451.0)","(306.0, 137.0, 351.0, 243.0, 665.0, 478.0, 681.0, 451.00000001490116)"
-1.6769204437810613e-110,-1.676920446981907e-110,-1.676920446981907e-110,-1.676920446981907e-110,-1.676920446981907e-110,-1.6769204824937237e-110,-1.6769204824937237e-110,-1.6769204824937237e-110,-1.6769204824937237e-110
"(442.0, 117.0, 401.0, 220.0, 684.0, 497.0, 684.0, 466.0)","(442.00000001490116, 117.0, 401.0, 220.0, 684.0, 497.0, 684.0, 466.0)","(442.0, 117.00000001490116, 401.0, 220.0, 684.0, 497.0, 684.0, 466.0)","(442.0, 117.0, 401.00000001490116, 220.0, 684.0, 497.0, 684.0, 466.0)","(442.0, 117.0, 401.0, 220.00000001490116, 684.0, 497.0, 684.0, 466.0)","(442.0, 117.0, 401.0, 220.0, 684.0000000149012, 497.0, 684.0, 466.0)","(442.0, 117.0, 401.0, 220.0, 684.0, 497.00000001490116, 684.0, 466.0)","(442.0, 117.0, 401.0, 220.0, 684.0, 497.0, 684.0000000149012, 466.0)","(442.0, 117.0, 401.0, 220.0, 684.0, 497.0, 684.0, 466.00000001490116)"
-5.01088505862802e-183,-5.01088505862802e-183,-5.0108850750456255e-183,-5.0108850750456255e-183,-5.0108850750456255e-183,-5.010885134314222e-183,-5.010885134314222e-183,-5.010885134314222e-183,-5.010885134314222e-183
"(318.0, 122.0, 324.0, 141.0, 696.0, 374.0, 708.0, 353.0)","(318.00000001490116, 122.0, 324.0, 141.0, 696.0, 374.0, 708.0, 353.0)","(318.0, 122.00000001490116, 324.0, 141.0, 696.0, 374.0, 708.0, 353.0)","(318.0, 122.0, 324.00000001490116, 141.0, 696.0, 374.0, 708.0, 353.0)","(318.0, 122.0, 324.0, 141.00000001490116, 696.0, 374.0, 708.0, 353.0)","(318.0, 122.0, 324.0, 141.0, 696.0000000149012, 374.0, 708.0, 353.0)","(318.0, 122.0, 324.0, 141.0, 696.0, 374.00000001490116, 708.0, 353.0)","(318.0, 122.0, 324.0, 141.0, 696.0, 374.0, 708.0000000149012, 353.0)","(318.0, 122.0, 324.0, 141.0, 696.0, 374.0, 708.0, 353.00000001490116)"
-1.3038330867416182e-142,-1.3038330867416182e-142,-1.3038330868333161e-142,-1.3038330868333161e-142,-1.3038330868333161e-142,-1.3038330998988165e-142,-1.3038331392771621e-142,-1.3038331392771621e-142,-1.30383315076948e-142
"(350.0, 165.0, 316.0, 117.0, 616.0, 429.0, 633.0, 433.0)","(350.00000001490116, 165.0, 316.0, 117.0, 616.0, 429.0, 633.0, 433.0)","(350.0, 165.00000001490116, 316.0, 117.0, 616.0, 429.0, 633.0, 433.0)","(350.0, 165.0, 316.00000001490116, 117.0, 616.0, 429.0, 633.0, 433.0)","(350.0, 165.0, 316.0, 117.00000001490116, 616.0, 429.0, 633.0, 433.0)","(350.0, 165.0, 316.0, 117.0, 616.0000000149012, 429.0, 633.0, 433.0)","(350.0, 165.0, 316.0, 117.0, 616.0, 429.00000001490116, 633.0, 433.0)","(350.0, 165.0, 316.0, 117.0, 616.0, 429.0, 633.0000000149012, 433.0)","(350.0, 165.0, 316.0, 117.0, 616.0, 429.0, 633.0, 433.00000001490116)"
-1.1226360589624159e-139,-1.1226360589624159e-139,-1.1226360589624159e-139,-1.1226360603417271e-139,-1.1226360603417271e-139,-1.1226361079666024e-139,-1.1226361079666024e-139,-1.1226361079666024e-139,-1.1226361079666024e-139
"(356.0, 142.0, 445.0, 165.0, 612.0, 363.0, 639.0, 366.0)","(356.00000001490116, 142.0, 445.0, 165.0, 612.0, 363.0, 639.0, 366.0)","(356.0, 142.00000001490116, 445.0, 165.0, 612.0, 363.0, 639.0, 366.0)","(356.0, 142.0, 445.00000001490116, 165.0, 612.0, 363.0, 639.0, 366.0)","(356.0, 142.0, 445.0, 165.00000001490116, 612.0, 363.0, 639.0, 366.0)","(356.0, 142.0, 445.0, 165.0, 612.0000000149012, 363.0, 639.0, 366.0)","(356.0, 142.0, 445.0, 165.0, 612.0, 363.00000001490116, 639.0, 366.0)","(356.0, 142.0, 445.0, 165.0, 612.0, 363.0, 639.0000000149012, 366.0)","(356.0, 142.0, 445.0, 165.0, 612.0, 363.0, 639.0, 366.00000001490116)"
0,0,0,0,0,0,0,0,0
"(340.0, 125.0, 428.0, 103.0, 605.0, 377.0, 655.0, 356.0)","(340.00000001490116, 125.0, 428.0, 103.0, 605.0, 377.0, 655.0, 356.0)","(340.0, 125.00000001490116, 428.0, 103.0, 605.0, 377.0, 655.0, 356.0)","(340.0, 125.0, 428.00000001490116, 103.0, 605.0, 377.0, 655.0, 356.0)","(340.0, 125.0, 428.0, 103.00000001490116, 605.0, 377.0, 655.0, 356.0)","(340.0, 125.0, 428.0, 103.0, 605.0000000149012, 377.0, 655.0, 356.0)","(340.0, 125.0, 428.0, 103.0, 605.0, 377.00000001490116, 655.0, 356.0)","(340.0, 125.0, 428.0, 103.0, 605.0, 377.0, 655.0000000149012, 356.0)","(340.0, 125.0, 428.0, 103.0, 605.0, 377.0, 655.0, 356.00000001490116)"
-2.3914481759114966e-303,-2.3914481759114966e-303,-2.391448176320733e-303,-2.391448176320733e-303,-2.3914481879170747e-303,-2.3914482913410223e-303,-2.3914482913410223e-303,-2.3914482913410223e-303,-2.3914482913410223e-303
"(331.0, 137.0, 429.0, 170.0, 635.0, 382.0, 604.0, 467.0)","(331.00000001490116, 137.0, 429.0, 170.0, 635.0, 382.0, 604.0, 467.0)","(331.0, 137.00000001490116, 429.0, 170.0, 635.0, 382.0, 604.0, 467.0)","(331.0, 137.0, 429.00000001490116, 170.0, 635.0, 382.0, 604.0, 467.0)","(331.0, 137.0, 429.0, 170.00000001490116, 635.0, 382.0, 604.0, 467.0)","(331.0, 137.0, 429.0, 170.0, 635.0000000149012, 382.0, 604.0, 467.0)","(331.0, 137.0, 429.0, 170.0, 635.0, 382.00000001490116, 604.0, 467.0)","(331.0, 137.0, 429.0, 170.0, 635.0, 382.0, 604.0000000149012, 467.0)","(331.0, 137.0, 429.0, 170.0, 635.0, 382.0, 604.0, 467.00000001490116)"
-6.126287404265845e-248,-6.126287404265845e-248,-6.126287404265845e-248,-6.126287404265845e-248,-6.126287404265845e-248,-6.126287622829763e-248,-6.126287630543267e-248,-6.126287702540956e-248,-6.126287702540956e-248
"(340.0, 151.0, 310.0, 181.0, 714.0, 442.0, 692.0, 467.0)","(340.00000001490116, 151.0, 310.0, 181.0, 714.0, 442.0, 692.0, 467.0)","(340.0, 151.00000001490116, 310.0, 181.0, 714.0, 442.0, 692.0, 467.0)","(340.0, 151.0, 310.00000001490116, 181.0, 714.0, 442.0, 692.0, 467.0)","(340.0, 151.0, 310.0, 181.00000001490116, 714.0, 442.0, 692.0, 467.0)","(340.0, 151.0, 310.0, 181.0, 714.0000000149012, 442.0, 692.0, 467.0)","(340.0, 151.0, 310.0, 181.0, 714.0, 442.00000001490116, 692.0, 467.0)","(340.0, 151.0, 310.0, 181.0, 714.0, 442.0, 692.0000000149012, 467.0)","(340.0, 151.0, 310.0, 181.0, 714.0, 442.0, 692.0, 467.00000001490116)"
-2.721218646326079e-27,-2.721218646326079e-27,-2.721218646326079e-27,-2.721218646326079e-27,-2.721218646326079e-27,-2.721218652202449e-27,-2.721218678264839e-27,-2.721218678324583e-27,-2.721218678324583e-27
"(345.0, 132.0, 340.0, 130.0, 631.0, 409.0, 695.0, 368.0)","(345.00000001490116, 132.0, 340.0, 130.0, 631.0, 409.0, 695.0, 368.0)","(345.0, 132.00000001490116, 340.0, 130.0, 631.0, 409.0, 695.0, 368.0)","(345.0, 132.0, 340.00000001490116, 130.0, 631.0, 409.0, 695.0, 368.0)","(345.0, 132.0, 340.0, 130.00000001490116, 631.0, 409.0, 695.0, 368.0)","(345.0, 132.0, 340.0, 130.0, 631.0000000149012, 409.0, 695.0, 368.0)","(345.0, 132.0, 340.0, 130.0, 631.0, 409.00000001490116, 695.0, 368.0)","(345.0, 132.0, 340.0, 130.0, 631.0, 409.0, 695.0000000149012, 368.0)","(345.0, 132.0, 340.0, 130.0, 631.0, 409.0, 695.0, 368.00000001490116)"
-4.240784669719514e-140,-4.240784669719514e-140,-4.240784669719514e-140,-4.240784669719514e-140,-4.240784669719514e-140,-4.2407848281350265e-140,-4.2407848281350265e-140,-4.2407848281350265e-140,-4.240784851274045e-140
"(428.0, 126.0, 437.0, 159.0, 668.0, 369.0, 638.0, 359.0)","(428.00000001490116, 126.0, 437.0, 159.0, 668.0, 369.0, 638.0, 359.0)","(428.0, 126.00000001490116, 437.0, 159.0, 668.0, 369.0, 638.0, 359.0)","(428.0, 126.0, 437.00000001490116, 159.0, 668.0, 369.0, 638.0, 359.0)","(428.0, 126.0, 437.0, 159.00000001490116, 668.0, 369.0, 638.0, 359.0)","(428.0, 126.0, 437.0, 159.0, 668.0000000149012, 369.0, 638.0, 359.0)","(428.0, 126.0, 437.0, 159.0, 668.0, 369.00000001490116, 638.0, 359.0)","(428.0, 126.0, 437.0, 159.0, 668.0, 369.0, 638.0000000149012, 359.0)","(428.0, 126.0, 437.0, 159.0, 668.0, 369.0, 638.0, 359.00000001490116)"
0,0,0,0,0,0,0,0,0
"(423.0, 118.0, 387.0, 152.0, 652.0, 377.0, 629.0, 448.0)","(423.00000001490116, 118.0, 387.0, 152.0, 652.0, 377.0, 629.0, 448.0)","(423.0, 118.00000001490116, 387.0, 152.0, 652.0, 377.0, 629.0, 448.0)","(423.0, 118.0, 387.00000001490116, 152.0, 652.0, 377.0, 629.0, 448.0)","(423.0, 118.0, 387.0, 152.00000001490116, 652.0, 377.0, 629.0, 448.0)","(423.0, 118.0, 387.0, 152.0, 652.0000000149012, 377.0, 629.0, 448.0)","(423.0, 118.0, 387.0, 152.0, 652.0, 377.00000001490116, 629.0, 448.0)","(423.0, 118.0, 387.0, 152.0, 652.0, 377.0, 629.0000000149012, 448.0)","(423.0, 118.0, 387.0, 152.0, 652.0, 377.0, 629.0, 448.00000001490116)"
-7.254126880446278e-218,-7.254126880446278e-218,-7.25412689426714e-218,-7.25412689426714e-218,-7.25412689426714e-218,-7.254127087486921e-218,-7.254127163604146e-218,-7.254127163604146e-218,-7.254127163604146e-218
"(387.0, 210.0, 411.0, 158.0, 658.0, 451.0, 636.0, 443.0)","(387.00000001490116, 210.0, 411.0, 158.0, 658.0, 451.0, 636.0, 443.0)","(387.0, 210.00000001490116, 411.0, 158.0, 658.0, 451.0, 636.0, 443.0)","(387.0, 210.0, 411.00000001490116, 158.0, 658.0, 451.0, 636.0, 443.0)","(387.0, 210.0, 411.0, 158.00000001490116, 658.0, 451.0, 636.0, 443.0)","(387.0, 210.0, 411.0, 158.0, 658.0000000149012, 451.0, 636.0, 443.0)","(387.0, 210.0, 411.0, 158.0, 658.0, 451.00000001490116, 636.0, 443.0)","(387.0, 210.0, 411.0, 158.0, 658.0, 451.0, 636.0000000149012, 443.0)","(387.0, 210.0, 411.0, 158.0, 658.0, 451.0, 636.0, 443.00000001490116)"
-1.2708450514093438e-183,-1.2708450514093438e-183,-1.2708450514093438e-183,-1.2708450514093438e-183,-1.2708450514093438e-183,-1.270845084480195e-183,-1.270845084480195e-183,-1.2708450962150436e-183,-1.2708450962150436e-183
"(403.0, 192.0, 436.0, 191.0, 621.0, 457.0, 738.0, 357.0)","(403.00000001490116, 192.0, 436.0, 191.0, 621.0, 457.0, 738.0, 357.0)","(403.0, 192.00000001490116, 436.0, 191.0, 621.0, 457.0, 738.0, 357.0)","(403.0, 192.0, 436.00000001490116, 191.0, 621.0, 457.0, 738.0, 357.0)","(403.0, 192.0, 436.0, 191.00000001490116, 621.0, 457.0, 738.0, 357.0)","(403.0, 192.0, 436.0, 191.0, 621.0000000149012, 457.0, 738.0, 357.0)","(403.0, 192.0, 436.0, 191.0, 621.0, 457.00000001490116, 738.0, 357.0)","(403.0, 192.0, 436.0, 191.0, 621.0, 457.0, 738.0000000149012, 357.0)","(403.0, 192.0, 436.0, 191.0, 621.0, 457.0, 738.0, 357.00000001490116)"
-2.110911703203088e-296,-2.110911703203088e-296,-2.110911703203088e-296,-2.110911703203088e-296,-2.110911703203088e-296,-2.1109117909157877e-296,-2.1109117909157877e-296,-2.1109117909157877e-296,-2.1109118033205952e-296
"(447.0, 205.0, 312.0, 103.0, 676.0, 494.0, 670.0, 451.0)","(447.00000001490116, 205.0, 312.0, 103.0, 676.0, 494.0, 670.0, 451.0)","(447.0, 205.00000001490116, 312.0, 103.0, 676.0, 494.0, 670.0, 451.0)","(447.0, 205.0, 312.00000001490116, 103.0, 676.0, 494.0, 670.0, 451.0)","(447.0, 205.0, 312.0, 103.00000001490116, 676.0, 494.0, 670.0, 451.0)","(447.0, 205.0, 312.0, 103.0, 676.0000000149012, 494.0, 670.0, 451.0)","(447.0, 205.0, 312.0, 103.0, 676.0, 494.00000001490116, 670.0, 451.0)","(447.0, 205.0, 312.0, 103.0, 676.0, 494.0, 670.0000000149012, 451.0)","(447.0, 205.0, 312.0, 103.0, 676.0, 494.0, 670.0, 451.00000001490116)"
-1.1994943852823543e-153,-1.1994943852823543e-153,-1.1994943852823543e-153,-1.1994943852823543e-153,-1.199494391483149e-153,-1.1994944074308485e-153,-1.1994944074308485e-153,-1.199494410455585e-153,-1.199494410455585e-153
"(386.0, 203.0, 375.0, 159.0, 701.0, 390.0, 700.0, 466.0)","(386.00000001490116, 203.0, 375.0, 159.0, 701.0, 390.0, 700.0, 466.0)","(386.0, 203.00000001490116, 375.0, 159.0, 701.0, 390.0, 700.0, 466.0)","(386.0, 203.0, 375.00000001490116, 159.0, 701.0, 390.0, 700.0, 466.0)","(386.0, 203.0, 375.0, 159.00000001490116, 701.0, 390.0, 700.0, 466.0)","(386.0, 203.0, 375.0, 159.0, 701.0000000149012, 390.0, 700.0, 466.0)","(386.0, 203.0, 375.0, 159.0, 701.0, 390.00000001490116, 700.0, 466.0)","(386.0, 203.0, 375.0, 159.0, 701.0, 390.0, 700.0000000149012, 466.0)","(386.0, 203.0, 375.0, 159.0, 701.0, 390.0, 700.0, 466.00000001490116)"
-2.6649832169005253e-117,-2.6649832169005253e-117,-2.6649832169005253e-117,-2.6649832169005253e-117,-2.6649832169005253e-117,-2.6649832381545966e-117,-2.6649833063845282e-117,-2.6649833063845282e-117,-2.6649833063845282e-117
"(440.0, 156.0, 352.0, 211.0, 685.0, 352.0, 737.0, 444.0)","(440.00000001490116, 156.0, 352.0, 211.0, 685.0, 352.0, 737.0, 444.0)","(440.0, 156.00000001490116, 352.0, 211.0, 685.0, 352.0, 737.0, 444.0)","(440.0, 156.0, 352.00000001490116, 211.0, 685.0, 352.0, 737.0, 444.0)","(440.0, 156.0, 352.0, 211.00000001490116, 685.0, 352.0, 737.0, 444.0)","(440.0, 156.0, 352.0, 211.0, 685.0000000149012, 352.0, 737.0, 444.0)","(440.0, 156.0, 352.0, 211.0, 685.0, 352.00000001490116, 737.0, 444.0)","(440.0, 156.0, 352.0, 211.0, 685.0, 352.0, 737.0000000149012, 444.0)","(440.0, 156.0, 352.0, 211.0, 685.0, 352.0, 737.0, 444.00000001490116)"
0,0,0,0,0,0,0,0,0
"(337.0, 147.0, 328.0, 122.0, 738.0, 471.0, 611.0, 402.0)","(337.00000001490116, 147.0, 328.0, 122.0, 738.0, 471.0, 611.0, 402.0)","(337.0, 147.00000001490116, 328.0, 122.0, 738.0, 471.0, 611.0, 402.0)","(337.0, 147.0, 328.00000001490116, 122.0, 738.0, 471.0, 611.0, 402.0)","(337.0, 147.0, 328.0, 122.00000001490116, 738.0, 471.0, 611.0, 402.0)","(337.0, 147.0, 328.0, 122.0, 738.0000000149012, 471.0, 611.0, 402.0)","(337.0, 147.0, 328.0, 122.0, 738.0, 471.00000001490116, 611.0, 402.0)","(337.0, 147.0, 328.0, 122.0, 738.0, 471.0, 611.0000000149012, 402.0)","(337.0, 147.0, 328.0, 122.0, 738.0, 471.0, 611.0, 402.00000001490116)"
-4.892574623881717e-101,-4.892574623881717e-101,-4.892574623881717e-101,-4.892574623881717e-101,-4.892574625188814e-101,-4.892574625188814e-101,-4.892574628161305e-101,-4.8925748477151985e-101,-4.8925748477151985e-101
"(437.0, 246.0, 378.0, 182.0, 603.0, 396.0, 659.0, 365.0)","(437.00000001490116, 246.0, 378.0, 182.0, 603.0, 396.0, 659.0, 365.0)","(437.0, 246.00000001490116, 378.0, 182.0, 603.0, 396.0, 659.0, 365.0)","(437.0, 246.0, 378.00000001490116, 182.0, 603.0, 396.0, 659.0, 365.0)","(437.0, 246.0, 378.0, 182.00000001490116, 603.0, 396.0, 659.0, 365.0)","(437.0, 246.0, 378.0, 182.0, 603.0000000149012, 396.0, 659.0, 365.0)","(437.0, 246.0, 378.0, 182.0, 603.0, 396.00000001490116, 659.0, 365.0)","(437.0, 246.0, 378.0, 182.0, 603.0, 396.0, 659.0000000149012, 365.0)","(437.0, 246.0, 378.0, 182.0, 603.0, 396.0, 659.0, 365.00000001490116)"
0,0,0,0,0,0,0,0,0
"(309.0, 171.0, 444.0, 181.0, 667.0, 445.0, 612.0, 487.0)","(309.00000001490116, 171.0, 444.0, 181.0, 667.0, 445.0, 612.0, 487.0)","(309.0, 171.00000001490116, 444.0, 181.0, 667.0, 445.0, 612.0, 487.0)","(309.0, 171.0, 444.00000001490116, 181.0, 667.0, 445.0, 612.0, 487.0)","(309.0, 171.0, 444.0, 181.00000001490116, 667.0, 445.0, 612.0, 487.0)","(309.0, 171.0, 444.0, 181.0, 667.0000000149012, 445.0, 612.0, 487.0)","(309.0, 171.0, 444.0, 181.0, 667.0, 445.00000001490116, 612.0, 487.0)","(309.0, 171.0, 444.0, 181.0, 667.0, 445.0, 612.0000000149012, 487.0)","(309.0, 171.0, 444.0, 181.0, 667.0, 445.0, 612.0, 487.00000001490116)"
-1.5536558653288325e-202,-1.553655865939087e-202,-1.553655865939087e-202,-1.553655865939087e-202,-1.553655865939087e-202,-1.553655899889386e-202,-1.553655899889386e-202,-1.5536559357558951e-202,-1.5536559357558951e-202
